SBL,LATITUDE,LONGITUDE,DEED YEAR,SALE PRICE,ADDRESS,PROPERTY CLASS,PROP CLASS DESCRIPTION
0894400009012000,42.9346225631,-78.8396491155,2018,21000,2230 FILLMORE,220,TWO FAMILY DWELLING
0890600001037000,42.9398866943,-78.8704134099,1998,140000,105 BEDFORD,210,ONE FAMILY DWELLING
0887600001022000,42.9243540475,-78.8863246033,2002,32500,352 POTOMAC,220,TWO FAMILY DWELLING
0896600004041000,42.9262629055,-78.8515293251,2001,56000,36 EASTWOOD,220,TWO FAMILY DWELLING
0890600006017000,42.9369415554,-78.8643328657,2001,300000,69 NOTTINGHAM,210,ONE FAMILY DWELLING
0902900002008000,42.9389530595,-78.8341954712,2003,12600,17 BENNETT VILL,210,ONE FAMILY DWELLING
0892200003038000,42.9408067923,-78.8759380244,2005,70000,768 AMHERST ST,220,TWO FAMILY DWELLING
0893600004020000,42.9372602665,-78.8384479413,2007,24000,18 WADE,210,ONE FAMILY DWELLING
0895000005001000,42.9316884135,-78.8503195174,2016,160000,60 FLORENCE,220,TWO FAMILY DWELLING
0892700002032000,42.9413332867,-78.8461554192,2012,80000,511 CRESCENT,210,ONE FAMILY DWELLING
0902400002035000,42.9411599669,-78.8150841819,2015,26000,286 BERKSHIRE,220,TWO FAMILY DWELLING
0891300002039100,42.9297772796,-78.8752495804,2010,765000,55 PENHURST,210,ONE FAMILY DWELLING
0888400006029000,42.9206722611,-78.8863554612,2018,85000,187 HOYT,220,TWO FAMILY DWELLING
0897700004005000,42.9218917185,-78.8778966508,2003,120000,579 DELAVAN WEST,230,THREE FAMILY DWELLING
0904200007002000,42.934854275,-78.8088298884,2017,54000,125 MILLICENT,220,TWO FAMILY DWELLING
0896300002031000,42.9270946077,-78.869943389,2001,132500,39 CLARENDON,210,ONE FAMILY DWELLING
0903400002026000,42.9380385356,-78.8062591194,2001,29900,151 ORLEANS,210,ONE FAMILY DWELLING
0896100003042000,42.9275502424,-78.8792339049,1998,29950,193 CLAREMONT,220,TWO FAMILY DWELLING
0897400007001000,42.9235323254,-78.8537958594,2007,62555,1 BLAINE,210,ONE FAMILY DWELLING
0904500002031000,42.9330354726,-78.8321613306,1994,40000,364 LEROY,220,TWO FAMILY DWELLING
0903100001018000,42.9379546136,-78.8223314429,2019,100000,129 CLARENCE,210,ONE FAMILY DWELLING
0898200001048000,42.9215280318,-78.8518340727,2004,48000,56 BEVERLY,210,ONE FAMILY DWELLING
0903700004021000,42.9350047139,-78.83260337,2012,46000,175 VICTORIA,220,TWO FAMILY DWELLING
0894200001012000,42.9348569062,-78.8501750739,2004,159000,218 WOODWARD,210,ONE FAMILY DWELLING
0904600001014000,42.9329808893,-78.8313977092,1995,13076,384 LEROY,220,TWO FAMILY DWELLING
0888200005015000,42.9208527968,-78.8930997984,2019,139900,294 HERKIMER,220,TWO FAMILY DWELLING
0902600004012000,42.9400211946,-78.8056144145,1997,73500,96 GODFREY,220,TWO FAMILY DWELLING
0903200006005000,42.9375754675,-78.8162392813,2016,19100,193 HUTCHINSON,220,TWO FAMILY DWELLING
0892200005011000,42.9393302731,-78.8748379828,2014,155000,264 BEDFORD,220,TWO FAMILY DWELLING
0896300004034000,42.9254053203,-78.8689997714,2010,226200,68 INWOOD,220,TWO FAMILY DWELLING
0892600003012000,42.9406378699,-78.8482728268,2012,215000,268 SUMMIT,210,ONE FAMILY DWELLING
0902100007023120,42.939461592,-78.8332412941,2010,11000,42 BENNETT VILL,210,ONE FAMILY DWELLING
0897800002043000,42.9211211544,-78.8746027166,1999,88500,144 ST JAMES,230,THREE FAMILY DWELLING
0892400003015000,42.9407933997,-78.8644172231,2017,370000,1078 AMHERST ST,210,ONE FAMILY DWELLING
0894200002006000,42.9354516607,-78.8484381688,2017,515000,130 JEWETT PKWY,210,ONE FAMILY DWELLING
0892600004009000,42.9392907205,-78.8479124414,1997,95000,218 SUMMIT,210,ONE FAMILY DWELLING
0892100006044000,42.939591607,-78.8804810038,2013,148001,46 WOODETTE,220,TWO FAMILY DWELLING
0892200004027000,42.9398586883,-78.8727814593,2019,445000,366 LINCOLN,210,ONE FAMILY DWELLING
0888300007030000,42.9204570164,-78.8914076784,2018,55000,103 CONGRESS,210,ONE FAMILY DWELLING
0904200005016000,42.933629425,-78.8070879435,2006,71000,173 ROOSEVELT,210,ONE FAMILY DWELLING
0903500005017000,42.9367874526,-78.8032955548,1999,52500,274 HASTINGS,220,TWO FAMILY DWELLING
0890600007021000,42.9353072676,-78.8692526784,2017,619000,19 MIDDLEBURY,210,ONE FAMILY DWELLING
0890500003032000,42.939081024,-78.8717662893,1993,211000,339 LINCOLN,210,ONE FAMILY DWELLING
0887600005015000,42.9238373872,-78.8827461696,2001,40500,447 POTOMAC,220,TWO FAMILY DWELLING
0904200002011000,42.936336535,-78.8052119791,2018,55620,221 HASTINGS,220,TWO FAMILY DWELLING
0903500004021000,42.9370826114,-78.7992791333,2006,35000,364 EGGERT,485,ONE STORY SMALL STRUCTURE MULTI-OCCUPANT
0893400003037000,42.9374593738,-78.848536151,2005,112500,315 WOODWARD,220,TWO FAMILY DWELLING
0887600005007000,42.9238232033,-78.8837710674,2001,30000,421 POTOMAC,230,THREE FAMILY DWELLING
0888200007011000,42.9207121416,-78.8969406643,2019,177000,1118 WEST,220,TWO FAMILY DWELLING
0904600001023000,42.9337236858,-78.8313231929,2014,29000,31 HILL,210,ONE FAMILY DWELLING
0887600004055000,42.9245381219,-78.8846284692,2018,269900,329 BAYNES,220,TWO FAMILY DWELLING
0897400007004000,42.9235248071,-78.8533479066,2014,35500,15 BLAINE,210,ONE FAMILY DWELLING
0896900004030000,42.9232642955,-78.8786491802,2018,370000,15 DORCHESTER,210,ONE FAMILY DWELLING
0903300007010000,42.937063648,-78.8109323831,1994,22000,71 DAVIDSON,220,TWO FAMILY DWELLING
0897000002027000,42.9229040998,-78.8735214833,2009,237000,23 BRANTFORD,220,TWO FAMILY DWELLING
0888200003030000,42.9222957831,-78.8934764884,2017,44000,164 DELAVAN WEST,210,ONE FAMILY DWELLING
0897400006053000,42.9223597762,-78.8527104059,2011,28000,122 DELAVAN EAST,230,THREE FAMILY DWELLING
0902500003011000,42.9403278889,-78.8095295469,2006,48650,115 WESTMINSTER,220,TWO FAMILY DWELLING
0892600001011000,42.9418445885,-78.8514570529,1998,109000,127 TILLINGHAST,220,TWO FAMILY DWELLING
0898000002015000,42.9208705829,-78.8634359473,2001,32000,940 LAFAYETTE AVE,220,TWO FAMILY DWELLING
0904700001012000,42.9323973271,-78.8246920137,2012,54950,648 WYOMING,220,TWO FAMILY DWELLING
0892200004044000,42.9399080899,-78.8754262324,2018,265000,277 BEDFORD,220,TWO FAMILY DWELLING
0896900005012000,42.9234639208,-78.8805621262,2003,185000,61 DORCHESTER,210,ONE FAMILY DWELLING
0902400002026000,42.9412660737,-78.814002905,2017,39000,3178 BAILEY,482,DOWNTOWN ROW TYPE (DETACHED)
0892700001014000,42.9408562561,-78.8474886818,1999,45000,275 SUMMIT,210,ONE FAMILY DWELLING
0904200008024000,42.9353096175,-78.8075131471,2011,15000,162 MILLICENT,220,TWO FAMILY DWELLING
0887600003045000,42.925328862,-78.8832572138,1996,82400,55 MANCHESTER,220,TWO FAMILY DWELLING
0897000001031000,42.9250841512,-78.8754127726,2016,575000,5 LINCOLN WOODS,210,ONE FAMILY DWELLING
0902400008014000,42.9406588506,-78.8184367449,2000,33300,195 BERKSHIRE,210,ONE FAMILY DWELLING
0902300002015000,42.9403478663,-78.8207819252,2017,12000,456 AMHERST EAST,210,ONE FAMILY DWELLING
0888300006011000,42.9214499063,-78.8893562563,2011,37500,46 GREENWOOD,220,TWO FAMILY DWELLING
0902100006009000,42.94074978,-78.83346304,2013,105000,79 MORRIS EAST,220,TWO FAMILY DWELLING
0892700004017000,42.9422735863,-78.8435924674,2015,540000,69 STARIN,210,ONE FAMILY DWELLING
0897500007002000,42.9234430269,-78.8488473888,2014,100000,133 BLAINE,210,ONE FAMILY DWELLING
0903800003015000,42.9349017445,-78.8285756347,2019,75000,76 MANHATTAN,220,TWO FAMILY DWELLING
0897800001035000,42.9216252712,-78.8750506984,1999,90503,155 ST JAMES,210,ONE FAMILY DWELLING
0892100006030000,42.9398710242,-78.8810742396,1997,55000,44 BEAUMARIS,220,TWO FAMILY DWELLING
0903700003057000,42.9354765438,-78.8347113594,2014,15000,120 VICTORIA,220,TWO FAMILY DWELLING
0887600007031000,42.923164455,-78.8871796821,2019,105000,285 PARKDALE,220,TWO FAMILY DWELLING
0897400002001000,42.925101576,-78.8493347915,2019,184000,117 LORING,411,APARTMENT
0887600002041000,42.9254051095,-78.8856461059,2018,69000,359 HOYT,210,ONE FAMILY DWELLING
0902400004035000,42.9396303003,-78.8147095536,2018,21797,68 THORNTON,210,ONE FAMILY DWELLING
0888100001006000,42.9212816608,-78.8990057957,2016,2000000,1360 NIAGARA,482,DOWNTOWN ROW TYPE (DETACHED)
0892300003002000,42.9412183807,-78.8669551726,2000,92000,17 DELHAM,220,TWO FAMILY DWELLING
0888400003056210,42.9225568752,-78.8848290729,2015,235000,257 BAYNES,210,ONE FAMILY DWELLING
0904100009008000,42.9355819026,-78.812159473,2017,47641,37 PHYLLIS,210,ONE FAMILY DWELLING
0903400003002000,42.939190026,-78.8040837657,2002,61500,66 LEONARD,220,TWO FAMILY DWELLING
0902600003018000,42.9407536788,-78.8040888383,2006,62500,124 LEONARD,220,TWO FAMILY DWELLING
0902200004003000,42.9393691788,-78.8283881105,2012,159000,172 BENNETT VILL,411,APARTMENT
0898300001021000,42.9212611518,-78.8467112145,2004,48500,2 VIOLA,210,ONE FAMILY DWELLING
0896100003038000,42.9272680732,-78.8792261655,2003,90000,183 CLAREMONT,220,TWO FAMILY DWELLING
0888300006021000,42.9207743006,-78.8899430417,2018,90000,251 GRANT,482,DOWNTOWN ROW TYPE (DETACHED)
0888400004059000,42.9215299817,-78.884999935,2014,166000,221 BAYNES,220,TWO FAMILY DWELLING
0902100007040000,42.9394769392,-78.8344514289,2019,20000,8 BENNETT VILL,210,ONE FAMILY DWELLING
0897500004009000,42.9237065149,-78.8455985239,2011,53000,389 HUMBOLDT,220,TWO FAMILY DWELLING
0895200004013000,42.9317402847,-78.8373107934,1996,45000,270 DEWEY,210,ONE FAMILY DWELLING
0903100002003000,42.9390660062,-78.8208353098,2015,15000,138 POULTNEY,220,TWO FAMILY DWELLING
0904200002031000,42.9363317107,-78.802655283,2004,58200,289 HASTINGS,220,TWO FAMILY DWELLING
0903700003014000,42.9358143137,-78.8333574097,2016,15000,239 RODNEY,220,TWO FAMILY DWELLING
0904200001021000,42.9360490182,-78.8071692348,2018,25000,172 PHYLLIS,210,ONE FAMILY DWELLING
0887600004026000,42.9246620401,-78.8815659611,2016,230000,782 RICHMOND,210,ONE FAMILY DWELLING
0896100002037000,42.9273167411,-78.8804781087,2017,269000,881 RICHMOND,220,TWO FAMILY DWELLING
0896900003031000,42.9253918605,-78.877965918,2006,150000,749 ASHLAND,220,TWO FAMILY DWELLING
0897800001016000,42.9216477812,-78.8725460523,1999,100000,89 ST JAMES,210,ONE FAMILY DWELLING
0896900001004000,42.9258782848,-78.879897113,2015,230000,134 CLAREMONT,210,ONE FAMILY DWELLING
0903700005037000,42.9338802036,-78.833079281,2015,17000,298 JEWETT AVE,210,ONE FAMILY DWELLING
0895800002010000,42.9300207781,-78.8499861963,2010,133900,15 ROBIE,210,ONE FAMILY DWELLING
0904100007013000,42.9342405757,-78.8111508256,1995,43500,65 MARTHA,210,ONE FAMILY DWELLING
0902400008042000,42.9403560616,-78.8201262202,2018,48500,472 AMHERST EAST,210,ONE FAMILY DWELLING
0896200003009000,42.9265529598,-78.8720394617,1994,205000,80 WINDSOR,210,ONE FAMILY DWELLING
0888200005025000,42.9204179161,-78.8940015117,2002,60000,122 LAFAYETTE AVE,220,TWO FAMILY DWELLING
0886800003005000,42.9276192607,-78.8849907772,2012,50000,448 BAYNES,433,AUTO BODY AND TIRE SHOPS
0902300002007000,42.9406292226,-78.8206578867,2016,38000,135 BERKSHIRE,210,ONE FAMILY DWELLING
0896700001017000,42.9270768945,-78.8470604024,2007,58900,38 MONTICELLO,210,ONE FAMILY DWELLING
0902400002030000,42.9411675785,-78.8144320568,2012,40000,302 BERKSHIRE,210,ONE FAMILY DWELLING
0888400007029000,42.9204942603,-78.8876159388,2016,95000,292 LAFAYETTE AVE,210,ONE FAMILY DWELLING
0892100001021000,42.9416546709,-78.8803163262,2018,169600,142 MARION,220,TWO FAMILY DWELLING
0886800004014000,42.9269621113,-78.8838297726,2016,140000,34 ABBOTTSFORD,220,TWO FAMILY DWELLING
0902900002035000,42.9389291444,-78.832241709,2004,23105,71 BENNETT VILL,210,ONE FAMILY DWELLING
0888200006006000,42.9208751865,-78.8955882598,1997,20000,142 DEWITT,210,ONE FAMILY DWELLING
0892100002003200,42.9416277362,-78.8761416777,1994,75000,220 GREAT ARROW,331,COM VAC W/IMP
0887400002011000,42.9250265388,-78.8950625754,2016,11500,298 DEWITT,210,ONE FAMILY DWELLING
0902700005027000,42.9393831941,-78.8032049484,2007,57000,71 LEONARD,210,ONE FAMILY DWELLING
0904500003041000,42.9317187978,-78.8316886275,2013,21000,30 CASTLE,210,ONE FAMILY DWELLING
0903200005010000,42.9384764724,-78.8156582435,2017,35000,43 MIDWAY,210,ONE FAMILY DWELLING
0892800006004000,42.9410298764,-78.8408193306,2016,490000,85 BEARD,210,ONE FAMILY DWELLING
0896700005001000,42.9267091485,-78.8475500725,2016,74500,25 MONTICELLO,210,ONE FAMILY DWELLING
0895100001012000,42.9338733796,-78.8483052472,2000,137000,15 SUMMIT,210,ONE FAMILY DWELLING
0897400001028000,42.924290177,-78.8501809089,1998,45000,111 HUGHES,210,ONE FAMILY DWELLING
0890600001021000,42.9402595105,-78.868606971,2013,130000,965 AMHERST ST,220,TWO FAMILY DWELLING
0897000004006000,42.9231598495,-78.8754572028,2014,465100,32 ARGYLE,210,ONE FAMILY DWELLING
0887500005024000,42.9224895496,-78.8897178653,2019,74900,315 GRANT,220,TWO FAMILY DWELLING
0888400007002000,42.9218685941,-78.8874409019,2018,120618,325 DELAVAN WEST,210,ONE FAMILY DWELLING
0904100006014000,42.9340299359,-78.8098018847,2018,61000,100 ROOSEVELT,220,TWO FAMILY DWELLING
0898100002019000,42.9206002533,-78.8563037673,1996,26000,70 FLORIDA,311,RESIDENTIAL VACANT LAND
0904000001011000,42.9356668694,-78.8200657842,2017,46250,920 KENSINGTON,210,ONE FAMILY DWELLING
0904000008040000,42.9342463478,-78.8156734612,2002,29355,72 ANDOVER,210,ONE FAMILY DWELLING
0903300002021000,42.9385370722,-78.8106926052,2014,13500,76 BICKFORD,210,ONE FAMILY DWELLING
0887400005026000,42.9231730627,-78.8927361101,2011,27500,382 HERKIMER,220,TWO FAMILY DWELLING
0904500003029000,42.9323458043,-78.8320643999,2016,55000,363 LEROY,220,TWO FAMILY DWELLING
0897800001049000,42.9215522518,-78.8768007916,2018,470000,203 ST JAMES,210,ONE FAMILY DWELLING
0892800005033000,42.9396323623,-78.8394231289,2006,70000,12 PARKER,230,THREE FAMILY DWELLING
0894200003009000,42.9332311914,-78.8498133992,2018,245000,161 WOODWARD,210,ONE FAMILY DWELLING
0895700001001000,42.931476225,-78.857155175,2012,420000,48 MEADOW VIEW,210,ONE FAMILY DWELLING
0895000003014000,42.9317891695,-78.8477943629,1996,20000,2278 MAIN,482,DOWNTOWN ROW TYPE (DETACHED)
0902500004030000,42.9396936521,-78.8078599126,2012,12500,164 BICKFORD,210,ONE FAMILY DWELLING
0887500001034000,42.9251420133,-78.8916542746,2015,16000,80 GARNER,210,ONE FAMILY DWELLING
0903700006018000,42.9339115423,-78.8351795024,1993,17716,242 JEWETT AVE,311,RESIDENTIAL VACANT LAND
0894400003017000,42.9355570344,-78.8372085005,2010,12500,52 VICTORIA,220,TWO FAMILY DWELLING
0903200007013000,42.9368291118,-78.814592383,2005,41900,71 FREEMAN,210,ONE FAMILY DWELLING
0892800003003000,42.9417209247,-78.8370262759,2018,200000,2740 MAIN,482,DOWNTOWN ROW TYPE (DETACHED)
0898000002031000,42.922124505,-78.8636008832,2016,83000,249 OXFORD,210,ONE FAMILY DWELLING
0892600001016000,42.9414052775,-78.851196102,2014,275500,416 PARKSIDE,210,ONE FAMILY DWELLING
0904200003042000,42.9353082942,-78.8059941799,2013,49900,200 MILLICENT,210,ONE FAMILY DWELLING
0887500002019000,42.9255768425,-78.887412626,2019,245000,372 PARKDALE,220,TWO FAMILY DWELLING
